event_id,home_team,away_team,commence_time,bookmaker,last_update,market,participant,description,raw_name,line,odds
49ae0a9aac3552a94557c68996e029e7,Atlanta Braves,Los Angeles Angels,2025-07-02T23:15:00Z,FanDuel,2025-07-02T08:01:14Z,pitcher_strikeouts,,Didier Fuentes,Under,4.5,-122
49ae0a9aac3552a94557c68996e029e7,Atlanta Braves,Los Angeles Angels,2025-07-02T23:15:00Z,FanDuel,2025-07-02T08:01:14Z,pitcher_strikeouts,,Yusei Kikuchi,Over,5.5,-114
49ae0a9aac3552a94557c68996e029e7,Atlanta Braves,Los Angeles Angels,2025-07-02T23:15:00Z,FanDuel,2025-07-02T08:01:14Z,pitcher_strikeouts,,Yusei Kikuchi,Under,5.5,-114
49ae0a9aac3552a94557c68996e029e7,Atlanta Braves,Los Angeles Angels,2025-07-02T23:15:00Z,DraftKings,2025-07-02T08:00:33Z,pitcher_strikeouts,,Yusei Kikuchi,Over,5.5,-125
49ae0a9aac3552a94557c68996e029e7,Atlanta Braves,Los Angeles Angels,2025-07-02T23:15:00Z,DraftKings,2025-07-02T08:00:33Z,pitcher_strikeouts,,Yusei Kikuchi,Under,5.5,-105
49ae0a9aac3552a94557c68996e029e7,Atlanta Braves,Los Angeles Angels,2025-07-02T23:15:00Z,DraftKings,2025-07-02T08:00:33Z,pitcher_strikeouts,,Didier Fuentes,Over,4.5,-110
49ae0a9aac3552a94557c68996e029e7,Atlanta Braves,Los Angeles Angels,2025-07-02T23:15:00Z,DraftKings,2025-07-02T08:00:33Z,pitcher_strikeouts,,Didier Fuentes,Under,4.5,-115
677a39c4b069ffc645ca5c1223b847b7,Chicago Cubs,Cleveland Guardians,2025-07-03T00:00:00Z,FanDuel,2025-07-02T07:59:46Z,pitcher_strikeouts,,Tanner Bibee,Over,5.5,118
677a39c4b069ffc645ca5c1223b847b7,Chicago Cubs,Cleveland Guardians,2025-07-03T00:00:00Z,FanDuel,2025-07-02T07:59:46Z,pitcher_strikeouts,,Tanner Bibee,Under,5.5,-158
677a39c4b069ffc645ca5c1223b847b7,Chicago Cubs,Cleveland Guardians,2025-07-03T00:00:00Z,FanDuel,2025-07-02T07:59:46Z,pitcher_strikeouts,,Shota Imanaga,Over,4.5,-152
677a39c4b069ffc645ca5c1223b847b7,Chicago Cubs,Cleveland Guardians,2025-07-03T00:00:00Z,FanDuel,2025-07-02T07:59:46Z,pitcher_strikeouts,,Shota Imanaga,Under,4.5,120
677a39c4b069ffc645ca5c1223b847b7,Chicago Cubs,Cleveland Guardians,2025-07-03T00:00:00Z,DraftKings,2025-07-02T08:01:22Z,pitcher_strikeouts,,Tanner Bibee,Over,5.5,110
677a39c4b069ffc645ca5c1223b847b7,Chicago Cubs,Cleveland Guardians,2025-07-03T00:00:00Z,DraftKings,2025-07-02T08:01:22Z,pitcher_strikeouts,,Tanner Bibee,Under,5.5,-145
c08acb68d5095c2e2ec777743a9d5ba1,Texas Rangers,Baltimore Orioles,2025-07-03T00:05:00Z,FanDuel,2025-07-02T08:01:33Z,pitcher_strikeouts,,Tomoyuki Sugano,Over,3.5,122
c08acb68d5095c2e2ec777743a9d5ba1,Texas Rangers,Baltimore Orioles,2025-07-03T00:05:00Z,FanDuel,2025-07-02T08:01:33Z,pitcher_strikeouts,,Tomoyuki Sugano,Under,3.5,-162
c08acb68d5095c2e2ec777743a9d5ba1,Texas Rangers,Baltimore Orioles,2025-07-03T00:05:00Z,FanDuel,2025-07-02T08:01:33Z,pitcher_strikeouts,,Nathan Eovaldi,Over,5.5,104
c08acb68d5095c2e2ec777743a9d5ba1,Texas Rangers,Baltimore Orioles,2025-07-03T00:05:00Z,FanDuel,2025-07-02T08:01:33Z,pitcher_strikeouts,,Nathan Eovaldi,Under,5.5,-130
c08acb68d5095c2e2ec777743a9d5ba1,Texas Rangers,Baltimore Orioles,2025-07-03T00:05:00Z,DraftKings,2025-07-02T08:01:22Z,pitcher_strikeouts,,Nathan Eovaldi,Over,5.5,110
c08acb68d5095c2e2ec777743a9d5ba1,Texas Rangers,Baltimore Orioles,2025-07-03T00:05:00Z,DraftKings,2025-07-02T08:01:22Z,pitcher_strikeouts,,Nathan Eovaldi,Under,5.5,-145
c08acb68d5095c2e2ec777743a9d5ba1,Texas Rangers,Baltimore Orioles,2025-07-03T00:05:00Z,DraftKings,2025-07-02T08:01:22Z,pitcher_strikeouts,,Tomoyuki Sugano,Over,3.5,115
c08acb68d5095c2e2ec777743a9d5ba1,Texas Rangers,Baltimore Orioles,2025-07-03T00:05:00Z,DraftKings,2025-07-02T08:01:22Z,pitcher_strikeouts,,Tomoyuki Sugano,Under,3.5,-150
d8e1074c762d2fcad4598334f23c9f52,Colorado Rockies,Houston Astros,2025-07-03T00:40:00Z,FanDuel,2025-07-02T08:01:26Z,pitcher_strikeouts,,Hunter Brown,Over,6.5,-125
d8e1074c762d2fcad4598334f23c9f52,Colorado Rockies,Houston Astros,2025-07-03T00:40:00Z,FanDuel,2025-07-02T08:01:26Z,pitcher_strikeouts,,Hunter Brown,Under,6.5,-106
d8e1074c762d2fcad4598334f23c9f52,Colorado Rockies,Houston Astros,2025-07-03T00:40:00Z,FanDuel,2025-07-02T08:01:26Z,pitcher_strikeouts,,Austin Gomber,Over,2.5,-148
d8e1074c762d2fcad4598334f23c9f52,Colorado Rockies,Houston Astros,2025-07-03T00:40:00Z,FanDuel,2025-07-02T08:01:26Z,pitcher_strikeouts,,Austin Gomber,Under,2.5,116
d8e1074c762d2fcad4598334f23c9f52,Colorado Rockies,Houston Astros,2025-07-03T00:40:00Z,DraftKings,2025-07-02T08:01:27Z,pitcher_strikeouts,,Hunter Brown,Over,6.5,-125
d8e1074c762d2fcad4598334f23c9f52,Colorado Rockies,Houston Astros,2025-07-03T00:40:00Z,DraftKings,2025-07-02T08:01:27Z,pitcher_strikeouts,,Hunter Brown,Under,6.5,-105
d8e1074c762d2fcad4598334f23c9f52,Colorado Rockies,Houston Astros,2025-07-03T00:40:00Z,DraftKings,2025-07-02T08:01:27Z,pitcher_strikeouts,,Austin Gomber,Over,2.5,-165
d8e1074c762d2fcad4598334f23c9f52,Colorado Rockies,Houston Astros,2025-07-03T00:40:00Z,DraftKings,2025-07-02T08:01:27Z,pitcher_strikeouts,,Austin Gomber,Under,2.5,130
17189d6293e5b4eb93ed1431a6f312d6,Arizona Diamondbacks,San Francisco Giants,2025-07-03T01:40:00Z,FanDuel,2025-07-02T08:01:02Z,pitcher_strikeouts,,Merrill Kelly,Over,5.5,-134
17189d6293e5b4eb93ed1431a6f312d6,Arizona Diamondbacks,San Francisco Giants,2025-07-03T01:40:00Z,FanDuel,2025-07-02T08:01:02Z,pitcher_strikeouts,,Merrill Kelly,Under,5.5,106
17189d6293e5b4eb93ed1431a6f312d6,Arizona Diamondbacks,San Francisco Giants,2025-07-03T01:40:00Z,FanDuel,2025-07-02T08:01:02Z,pitcher_strikeouts,,Landen Roupp,Over,4.5,120
17189d6293e5b4eb93ed1431a6f312d6,Arizona Diamondbacks,San Francisco Giants,2025-07-03T01:40:00Z,FanDuel,2025-07-02T08:01:02Z,pitcher_strikeouts,,Landen Roupp,Under,4.5,-160
7392d9854d60062ce442e7a093c56fdf,Seattle Mariners,Kansas City Royals,2025-07-03T01:40:00Z,FanDuel,2025-07-02T08:00:14Z,pitcher_strikeouts,,Logan Gilbert,Over,6.5,104
7392d9854d60062ce442e7a093c56fdf,Seattle Mariners,Kansas City Royals,2025-07-03T01:40:00Z,FanDuel,2025-07-02T08:00:14Z,pitcher_strikeouts,,Logan Gilbert,Under,6.5,-132
7392d9854d60062ce442e7a093c56fdf,Seattle Mariners,Kansas City Royals,2025-07-03T01:40:00Z,FanDuel,2025-07-02T08:00:14Z,pitcher_strikeouts,,Noah Cameron,Over,4.5,-160
7392d9854d60062ce442e7a093c56fdf,Seattle Mariners,Kansas City Royals,2025-07-03T01:40:00Z,FanDuel,2025-07-02T08:00:14Z,pitcher_strikeouts,,Noah Cameron,Under,4.5,120
7392d9854d60062ce442e7a093c56fdf,Seattle Mariners,Kansas City Royals,2025-07-03T01:40:00Z,DraftKings,2025-07-02T08:01:30Z,pitcher_strikeouts,,Logan Gilbert,Over,6.5,-110
7392d9854d60062ce442e7a093c56fdf,Seattle Mariners,Kansas City Royals,2025-07-03T01:40:00Z,DraftKings,2025-07-02T08:01:30Z,pitcher_strikeouts,,Logan Gilbert,Under,6.5,-120
7392d9854d60062ce442e7a093c56fdf,Seattle Mariners,Kansas City Royals,2025-07-03T01:40:00Z,DraftKings,2025-07-02T08:01:30Z,pitcher_strikeouts,,Noah Cameron,Over,4.5,-140
