Rk,Team,Date,HR,Unnamed: 4,Opp,Result,PA,AB,R,H,1B,2B,3B,HR.1,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GIDP,HBP,SH,SF,IBB,Unnamed: 3
635,CLE,2025-05-21,1,@,MIN,W 5-1,40,35,5,11,8,2,0,1.0,5,0,0,3,6,0.314,0.35,0.457,0.807,16,1,0,0,2,0,
636,CLE,2025-05-19,1,@,MIN,L 5-6,36,34,5,8,4,3,0,1.0,5,0,1,2,8,0.235,0.278,0.412,0.69,14,0,0,0,0,0,
637,CLE,2025-05-17,1,@,CIN,L 1-4,32,32,1,8,7,0,0,1.0,1,0,1,0,6,0.25,0.25,0.344,0.594,11,1,0,0,0,0,
638,CLE,2025-05-13,1,,MIL,W 2-0,34,28,2,7,4,1,1,1.0,2,0,1,4,7,0.25,0.382,0.464,0.847,13,2,2,0,0,0,
639,CLE,2025-05-06 (1),1,@,WSN,L 9-10,44,39,9,14,11,2,0,1.0,8,2,0,4,1,0.359,0.409,0.487,0.896,19,0,0,0,1,0,
640,CLE,2025-05-01,1,,MIN,W 4-3 (10),41,32,4,6,5,0,0,1.0,4,1,1,8,11,0.188,0.35,0.281,0.631,9,0,0,1,0,2,
641,CLE,2025-04-30,1,,MIN,W 4-2,30,29,4,5,2,2,0,1.0,3,3,0,1,10,0.172,0.2,0.345,0.545,10,0,0,0,0,0,
642,CLE,2025-04-27,1,,BOS,L 3-13,38,33,3,8,5,2,0,1.0,3,0,1,4,9,0.242,0.324,0.394,0.718,13,0,0,1,0,0,
643,CLE,2025-04-26 (2),1,,BOS,L 3-7,35,33,3,7,4,2,0,1.0,3,1,0,2,7,0.212,0.257,0.364,0.621,12,0,0,0,0,0,
644,CLE,2025-04-19,1,@,PIT,W 3-0,36,32,3,9,6,2,0,1.0,3,2,0,3,8,0.281,0.333,0.438,0.771,14,3,0,0,1,0,
645,CLE,2025-04-18,1,@,PIT,W 10-7,44,39,10,14,7,6,0,1.0,10,1,0,4,6,0.359,0.409,0.59,0.999,23,1,0,0,1,0,
646,CLE,2025-04-16,1,@,BAL,L 1-9,36,34,1,8,6,1,0,1.0,1,0,0,2,7,0.235,0.278,0.353,0.631,12,1,0,0,0,0,
647,CLE,2025-04-15,1,@,BAL,W 6-3,40,33,6,11,9,0,1,1.0,6,1,0,3,4,0.333,0.359,0.485,0.844,16,0,0,1,3,0,
648,CLE,2025-04-12,1,,KCR,W 6-3,37,32,6,9,7,1,0,1.0,5,0,0,4,7,0.281,0.351,0.406,0.758,13,0,0,0,1,0,
649,CLE,2025-04-11,1,,KCR,W 7-0,40,34,7,11,8,2,0,1.0,6,0,0,4,6,0.324,0.4,0.471,0.871,16,2,1,0,1,0,
650,CLE,2025-04-09,1,,CHW,W 3-2,34,26,3,3,2,0,0,1.0,2,2,1,7,8,0.115,0.324,0.231,0.554,6,0,1,0,0,0,
651,CLE,2025-04-06,1,@,LAA,L 2-6,35,29,2,3,2,0,0,1.0,2,3,0,4,10,0.103,0.229,0.207,0.435,6,0,1,0,1,1,
652,CLE,2025-03-29,1,@,KCR,L 3-4,33,28,3,5,3,1,0,1.0,3,0,2,4,5,0.179,0.273,0.321,0.594,9,1,0,0,1,0,
653,CLE,2025-03-27,1,@,KCR,W 7-4 (10),42,36,7,10,5,3,1,1.0,7,0,0,3,5,0.278,0.317,0.5,0.817,18,1,0,1,2,1,
654,COL,2025-05-30,1,@,NYM,L 2-4,35,33,2,6,4,1,0,1.0,2,0,0,1,11,0.182,0.229,0.303,0.532,10,0,1,0,0,0,
655,COL,2025-05-27,1,@,CHC,L 3-4 (11),42,38,3,7,6,0,0,1.0,3,1,2,3,8,0.184,0.262,0.263,0.525,10,0,1,0,0,0,
656,COL,2025-05-26,1,@,CHC,L 1-3,33,30,1,5,4,0,0,1.0,1,0,0,2,9,0.167,0.219,0.267,0.485,8,1,0,1,0,0,
657,COL,2025-05-25,1,,NYY,L 4-5,39,35,4,8,5,2,0,1.0,3,0,0,4,13,0.229,0.308,0.371,0.679,13,0,0,0,0,0,
658,COL,2025-05-21,1,,PHI,L 5-9,40,36,5,11,7,3,0,1.0,5,1,0,3,7,0.306,0.359,0.472,0.831,17,0,0,1,0,0,
659,COL,2025-05-19,1,,PHI,L 3-9,34,33,3,6,2,3,0,1.0,3,0,0,0,9,0.182,0.182,0.364,0.545,12,0,0,1,0,0,
660,COL,2025-05-01,1,@,SFG,W 4-3,36,34,4,8,5,2,0,1.0,4,2,1,2,6,0.235,0.278,0.382,0.66,13,0,0,0,0,0,
661,COL,2025-04-30,1,,ATL,W 2-1,28,28,2,5,2,2,0,1.0,2,0,0,0,12,0.179,0.179,0.357,0.536,10,1,0,0,0,0,
662,COL,2025-04-29,1,,ATL,L 2-8,34,31,2,6,5,0,0,1.0,2,0,0,2,7,0.194,0.242,0.29,0.533,9,1,0,1,0,0,
663,COL,2025-04-28,1,,ATL,L 3-6,37,34,3,7,2,4,0,1.0,3,0,1,3,7,0.206,0.27,0.412,0.682,14,0,0,0,0,0,
664,COL,2025-04-19,1,,WSN,L 11-12,44,35,11,8,4,0,3,1.0,11,1,0,6,17,0.229,0.364,0.486,0.849,17,0,2,0,1,0,
665,COL,2025-04-14,1,@,LAD,L 3-5,37,34,3,8,4,3,0,1.0,3,0,0,2,9,0.235,0.297,0.412,0.709,14,1,1,0,0,0,
666,COL,2025-04-10,1,,MIL,W 7-2,39,33,7,12,6,5,0,1.0,7,1,1,5,7,0.364,0.447,0.606,1.053,20,1,0,1,0,1,
667,COL,2025-04-09,1,,MIL,L 2-17,40,35,2,8,6,1,0,1.0,2,0,0,5,9,0.229,0.325,0.343,0.668,12,0,0,0,0,0,
668,COL,2025-04-08,1,,MIL,L 1-7,36,32,1,5,3,1,0,1.0,1,3,0,4,14,0.156,0.25,0.281,0.531,9,0,0,0,0,0,
669,COL,2025-04-06,1,,ATH,W 12-5,42,36,12,14,8,5,0,1.0,12,1,0,3,11,0.389,0.452,0.611,1.063,22,0,2,0,1,0,
670,COL,2025-04-02,1,@,PHI,L 1-5,33,30,1,4,2,1,0,1.0,1,0,0,2,14,0.133,0.212,0.267,0.479,8,1,1,0,0,0,
671,COL,2025-03-31,1,@,PHI,L 1-6,37,33,1,6,5,0,0,1.0,1,0,0,4,13,0.182,0.27,0.273,0.543,9,0,0,0,0,0,
672,COL,2025-03-30,1,@,TBR,L 4-6,36,35,4,9,7,1,0,1.0,4,0,0,0,10,0.257,0.278,0.371,0.649,13,1,1,0,0,0,
673,DET,2025-05-27,1,,SFG,W 3-1,32,30,3,7,3,2,1,1.0,3,0,0,1,13,0.233,0.258,0.467,0.725,14,1,0,0,0,0,
674,DET,2025-05-25,1,,CLE,W 5-0,38,33,5,8,4,3,0,1.0,4,0,1,4,7,0.242,0.342,0.424,0.766,14,0,1,0,0,0,
675,DET,2025-05-23,1,,CLE,L 1-3,35,33,1,6,2,3,0,1.0,1,0,0,2,9,0.182,0.229,0.364,0.592,12,0,0,0,0,0,
676,DET,2025-05-17,1,@,TOR,L 1-2,31,29,1,4,1,2,0,1.0,1,0,0,2,7,0.138,0.194,0.31,0.504,9,1,0,0,0,0,
677,DET,2025-05-14,1,,BOS,W 6-5,36,34,6,10,6,3,0,1.0,5,1,0,1,7,0.294,0.306,0.471,0.776,16,1,0,0,1,0,
678,DET,2025-05-08 (2),1,@,COL,W 11-1,41,39,11,14,10,3,0,1.0,11,1,0,2,5,0.359,0.39,0.513,0.903,20,2,0,0,0,0,
679,DET,2025-05-03,1,@,LAA,L 2-5,32,32,2,6,4,1,0,1.0,2,0,0,0,3,0.188,0.188,0.313,0.5,10,1,0,0,0,0,
680,DET,2025-04-26 (2),1,,BAL,W 6-2,37,29,6,6,3,2,0,1.0,6,1,0,8,7,0.207,0.378,0.379,0.758,11,1,0,0,0,0,
681,DET,2025-04-26 (1),1,,BAL,W 4-3,38,31,4,8,5,2,0,1.0,4,0,0,6,11,0.258,0.368,0.419,0.788,13,0,0,0,1,0,
682,DET,2025-04-19,1,,KCR,W 3-1,32,28,3,5,3,1,0,1.0,3,0,0,3,5,0.179,0.258,0.321,0.579,9,0,0,1,0,0,
683,DET,2025-04-18,1,,KCR,W 7-3,38,35,7,12,9,2,0,1.0,6,0,0,3,11,0.343,0.395,0.486,0.88,17,1,0,0,0,0,
684,DET,2025-04-16,1,@,MIL,L 1-5,37,32,1,7,6,0,0,1.0,1,0,0,4,9,0.219,0.306,0.313,0.618,10,2,0,1,0,0,
685,DET,2025-04-14,1,@,MIL,W 9-1,41,36,9,9,6,2,0,1.0,9,0,0,3,9,0.25,0.3,0.389,0.689,14,0,0,1,1,0,
686,DET,2025-04-13,1,@,MIN,L 1-5,34,32,1,5,3,1,0,1.0,1,0,0,1,12,0.156,0.206,0.281,0.487,9,0,1,0,0,0,
687,DET,2025-04-12,1,@,MIN,W 4-0,36,30,4,5,4,0,0,1.0,4,0,0,3,9,0.167,0.25,0.267,0.517,8,0,1,0,2,0,
688,DET,2025-04-07,1,,NYY,W 6-2,34,28,6,5,4,0,0,1.0,6,0,1,5,10,0.179,0.303,0.286,0.589,8,0,0,1,0,0,
689,DET,2025-04-02,1,@,SEA,L 2-3,37,33,2,6,4,1,0,1.0,2,0,0,4,8,0.182,0.27,0.303,0.573,10,0,0,0,0,0,
690,DET,2025-04-01,1,@,SEA,W 4-1,36,35,4,8,5,2,0,1.0,4,2,0,1,13,0.229,0.25,0.371,0.621,13,0,0,0,0,0,
691,DET,2025-03-31,1,@,SEA,W 9-6,46,42,9,18,13,4,0,1.0,9,0,1,4,5,0.429,0.478,0.595,1.073,25,2,0,0,0,0,
692,DET,2025-03-27,1,@,LAD,L 4-5,42,34,4,9,7,0,1,1.0,3,1,0,6,9,0.265,0.357,0.412,0.769,14,0,0,0,2,0,
693,MIA,2025-05-26,1,@,SDP,L 3-4 (11),40,38,3,7,4,2,0,1.0,3,0,1,2,9,0.184,0.225,0.316,0.541,12,1,0,0,0,0,
694,MIA,2025-05-24,1,@,LAA,W 6-2,44,36,6,11,10,0,0,1.0,5,2,0,7,6,0.306,0.419,0.389,0.807,14,2,0,1,0,0,
695,MIA,2025-05-23,1,@,LAA,L 4-7,45,39,4,14,12,1,0,1.0,4,1,1,6,8,0.359,0.444,0.462,0.906,18,1,0,0,0,0,
696,MIA,2025-05-20,1,,CHC,L 1-14,34,31,1,6,4,1,0,1.0,1,0,1,3,2,0.194,0.265,0.323,0.587,10,1,0,0,0,0,
697,MIA,2025-05-12,1,@,CHC,L 2-5,34,31,2,7,6,0,0,1.0,2,0,0,3,8,0.226,0.294,0.323,0.617,10,2,0,0,0,0,
698,MIA,2025-05-10,1,@,CHW,W 3-1,36,33,3,7,4,1,1,1.0,3,3,1,3,10,0.212,0.278,0.394,0.672,13,0,0,0,0,0,
699,MIA,2025-05-09,1,@,CHW,L 2-6,40,34,2,7,4,2,0,1.0,2,3,0,5,5,0.206,0.325,0.353,0.678,12,0,1,0,0,0,
700,MIA,2025-05-06,1,,LAD,W 5-4 (10),40,34,5,11,8,2,0,1.0,5,3,1,5,14,0.324,0.41,0.471,0.881,16,1,0,1,0,1,
701,MIA,2025-05-05,1,,LAD,L 4-7,41,38,4,10,8,1,0,1.0,4,1,0,3,10,0.263,0.317,0.368,0.685,14,0,0,0,0,0,
702,MIA,2025-05-02,1,,ATH,L 1-6,33,32,1,7,5,1,0,1.0,1,0,1,1,10,0.219,0.242,0.344,0.586,11,1,0,0,0,0,
703,MIA,2025-04-28,1,@,LAD,L 6-7 (10),39,35,6,8,6,1,0,1.0,6,0,0,4,4,0.229,0.308,0.343,0.651,12,3,0,0,0,0,
704,MIA,2025-04-23,1,,CIN,L 2-5,33,33,2,6,3,2,0,1.0,2,0,0,0,9,0.182,0.182,0.333,0.515,11,0,0,0,0,0,
705,MIA,2025-04-20,1,@,PHI,W 7-5 (10),44,41,7,13,10,2,0,1.0,6,2,1,1,9,0.317,0.318,0.439,0.757,18,0,0,0,2,0,
706,MIA,2025-04-18,1,@,PHI,L 2-7,34,32,2,5,4,0,0,1.0,2,0,0,2,16,0.156,0.206,0.25,0.456,8,0,0,0,0,0,
707,MIA,2025-04-16,1,,ARI,L 2-6,37,33,2,7,5,1,0,1.0,2,0,1,3,10,0.212,0.297,0.333,0.631,11,0,1,0,0,0,
708,MIA,2025-04-13,1,,WSN,W 11-4,44,35,11,14,10,3,0,1.0,11,2,1,7,9,0.4,0.488,0.571,1.06,20,0,0,1,1,0,
709,MIA,2025-04-12,1,,WSN,W 7-6,37,33,7,11,6,4,0,1.0,6,2,0,3,4,0.333,0.378,0.545,0.924,18,0,0,0,1,0,
710,MIA,2025-04-09,1,@,NYM,W 5-0,43,38,5,10,9,0,0,1.0,5,0,0,5,12,0.263,0.349,0.342,0.691,13,0,0,0,0,0,
711,MIA,2025-04-08,1,@,NYM,L 5-10,36,33,5,7,5,1,0,1.0,5,0,1,3,14,0.212,0.278,0.333,0.611,11,0,0,0,0,0,
712,MIA,2025-04-01,1,,NYM,W 4-2,29,28,4,3,0,2,0,1.0,4,0,1,1,9,0.107,0.138,0.286,0.424,8,0,0,0,0,0,
713,MIA,2025-03-30,1,,PIT,W 3-2,33,30,3,7,5,1,0,1.0,2,2,0,2,5,0.233,0.303,0.367,0.67,11,1,1,0,0,0,
714,MIA,2025-03-28,1,,PIT,L 3-4,35,31,3,7,5,1,0,1.0,3,0,0,3,7,0.226,0.294,0.355,0.649,11,2,0,1,0,0,
715,HOU,2025-05-30,1,,TBR,W 2-1,32,31,2,7,5,1,0,1.0,1,1,0,1,8,0.226,0.25,0.355,0.605,11,1,0,0,0,0,
716,HOU,2025-05-28,1,,ATH,W 5-3,37,31,5,7,6,0,0,1.0,5,1,0,4,5,0.226,0.324,0.323,0.647,10,0,1,0,1,0,
717,HOU,2025-05-25,1,,SEA,W 5-3,40,35,5,13,9,3,0,1.0,5,0,0,4,8,0.371,0.425,0.543,0.968,19,2,0,0,1,1,
718,HOU,2025-05-23,1,,SEA,L 3-5,40,36,3,11,9,1,0,1.0,3,0,1,1,3,0.306,0.35,0.417,0.767,15,0,2,0,1,0,
719,HOU,2025-05-20,1,@,TBR,L 2-3,38,36,2,9,6,2,0,1.0,2,1,0,1,13,0.25,0.289,0.389,0.678,14,0,1,0,0,0,
720,HOU,2025-05-16,1,@,TEX,W 6-3,41,36,6,9,7,1,0,1.0,6,0,0,5,6,0.25,0.341,0.361,0.703,13,0,0,0,0,0,
721,HOU,2025-05-14,1,,KCR,W 4-3,31,29,4,8,4,3,0,1.0,4,0,1,2,6,0.276,0.323,0.483,0.805,14,2,0,0,0,0,
722,HOU,2025-05-11,1,,CIN,W 6-0,42,32,6,9,7,1,0,1.0,6,0,0,7,10,0.281,0.429,0.406,0.835,13,1,2,0,1,0,
723,HOU,2025-05-10,1,,CIN,L 9-13,47,40,9,14,9,3,1,1.0,9,1,0,7,10,0.35,0.447,0.55,0.997,22,1,0,0,0,0,
724,HOU,2025-05-07,1,@,MIL,W 9-1,43,35,9,8,4,3,0,1.0,8,0,0,7,5,0.229,0.357,0.4,0.757,14,1,0,1,0,0,
725,HOU,2025-05-06,1,@,MIL,L 3-4,35,30,3,5,3,1,0,1.0,3,0,0,3,8,0.167,0.265,0.3,0.565,9,0,1,1,0,0,
726,HOU,2025-05-04,1,@,CHW,L 4-5 (7),32,28,4,9,8,0,0,1.0,4,0,0,3,4,0.321,0.406,0.429,0.835,12,1,1,0,0,0,
727,HOU,2025-05-02,1,@,CHW,L 3-7,38,37,3,10,7,2,0,1.0,3,0,1,1,6,0.27,0.289,0.405,0.695,15,0,0,0,0,0,
728,HOU,2025-04-23,1,,TOR,W 3-1,37,35,3,13,11,0,1,1.0,3,0,0,1,6,0.371,0.378,0.514,0.893,18,1,0,0,1,0,
729,HOU,2025-04-22,1,,TOR,W 5-1,37,32,5,10,7,2,0,1.0,5,0,0,2,8,0.313,0.378,0.469,0.847,15,0,2,0,1,0,
730,HOU,2025-04-19,1,,SDP,W 3-2,34,31,3,7,4,2,0,1.0,3,0,0,3,7,0.226,0.294,0.387,0.681,12,0,0,0,0,0,
731,HOU,2025-04-15,1,@,STL,W 2-0,36,32,2,7,4,2,0,1.0,2,1,1,3,8,0.219,0.306,0.375,0.681,12,0,1,0,0,0,
732,HOU,2025-04-14,1,@,STL,L 3-8,34,32,3,7,5,1,0,1.0,3,0,1,2,5,0.219,0.265,0.344,0.608,11,1,0,0,0,0,
733,HOU,2025-04-13,1,,LAA,W 7-3,34,27,7,6,5,0,0,1.0,7,2,0,5,3,0.222,0.353,0.333,0.686,9,2,1,0,1,0,
734,HOU,2025-04-12,1,,LAA,L 1-4,34,30,1,3,1,1,0,1.0,1,0,0,4,10,0.1,0.206,0.233,0.439,7,0,0,0,0,0,
735,HOU,2025-04-07,1,@,SEA,L 3-4,35,30,3,2,1,0,0,1.0,1,1,0,4,10,0.067,0.176,0.167,0.343,5,0,0,1,0,1,
736,HOU,2025-04-06,1,@,MIN,W 9-7 (10),47,40,9,13,10,2,0,1.0,7,3,1,4,9,0.325,0.391,0.45,0.841,18,1,1,1,1,0,
737,HOU,2025-04-05,1,@,MIN,L 1-6,39,36,1,9,6,2,0,1.0,1,1,0,2,13,0.25,0.308,0.389,0.697,14,0,1,0,0,0,
738,HOU,2025-04-01,1,,SFG,L 1-3,31,31,1,7,6,0,0,1.0,1,0,0,0,7,0.226,0.226,0.323,0.548,10,3,0,0,0,0,
739,HOU,2025-03-29,1,,NYM,W 2-1,31,27,2,5,3,1,0,1.0,2,0,1,4,6,0.185,0.29,0.333,0.624,9,1,0,0,0,0,
740,KCR,2025-05-30,1,,DET,L 5-7,43,37,5,12,9,1,1,1.0,5,0,0,5,10,0.324,0.395,0.486,0.882,18,1,0,0,1,1,
741,KCR,2025-05-26,1,,CIN,L 4-7,35,31,4,7,5,1,0,1.0,3,0,0,1,4,0.226,0.265,0.355,0.62,11,1,1,1,1,0,
742,KCR,2025-05-21,1,@,SFG,W 8-4,44,40,8,16,12,3,0,1.0,8,1,0,0,5,0.4,0.395,0.55,0.945,22,0,1,1,2,0,
743,KCR,2025-05-19,1,@,SFG,W 3-1,36,33,3,10,7,2,0,1.0,3,0,1,2,7,0.303,0.343,0.455,0.797,15,0,0,1,0,0,
744,KCR,2025-05-16,1,,STL,L 3-10,36,36,3,9,4,2,2,1.0,2,1,0,0,6,0.25,0.25,0.5,0.75,18,0,0,0,0,0,
745,KCR,2025-05-14,1,@,HOU,L 3-4,39,35,3,8,4,2,1,1.0,3,1,0,4,10,0.229,0.308,0.429,0.736,15,0,0,0,0,1,
746,KCR,2025-05-12,1,@,HOU,W 7-5,42,38,7,11,8,1,1,1.0,7,0,0,3,4,0.289,0.333,0.447,0.781,17,0,0,0,1,0,
747,KCR,2025-05-07,1,,CHW,W 2-1,33,32,2,10,8,1,0,1.0,2,1,0,0,3,0.313,0.313,0.438,0.75,14,1,0,1,0,0,
748,KCR,2025-05-06,1,,CHW,W 4-3,38,31,4,8,6,1,0,1.0,4,0,0,5,3,0.258,0.378,0.387,0.765,12,1,1,1,0,0,
749,KCR,2025-05-01,1,@,TBR,W 8-2,48,41,8,15,10,4,0,1.0,8,3,0,5,5,0.366,0.438,0.537,0.974,22,0,1,0,1,0,
750,KCR,2025-04-30,1,@,TBR,W 3-0,37,36,3,11,9,1,0,1.0,3,1,1,1,7,0.306,0.324,0.417,0.741,15,1,0,0,0,0,
751,KCR,2025-04-26,1,,HOU,W 2-0,29,26,2,3,1,1,0,1.0,2,1,0,2,5,0.115,0.172,0.269,0.442,7,0,0,0,1,0,
752,KCR,2025-04-22,1,,COL,W 4-3 (11),40,36,4,9,6,1,1,1.0,4,2,1,3,5,0.25,0.3,0.417,0.717,15,1,0,0,1,2,
753,KCR,2025-04-19,1,@,DET,L 1-3,36,34,1,6,4,1,0,1.0,1,1,0,2,3,0.176,0.222,0.294,0.516,10,0,0,0,0,0,
754,KCR,2025-04-15,1,@,NYY,L 2-4,34,32,2,5,2,2,0,1.0,2,0,0,2,9,0.156,0.206,0.313,0.518,10,0,0,0,0,0,
755,KCR,2025-04-14,1,@,NYY,L 1-4,33,29,1,2,1,0,0,1.0,1,0,0,4,8,0.069,0.182,0.172,0.354,5,0,0,0,0,0,
756,KCR,2025-04-13,1,@,CLE,W 4-2,35,33,4,9,6,2,0,1.0,4,0,0,2,9,0.273,0.314,0.424,0.739,14,2,0,0,0,0,
757,KCR,2025-04-12,1,@,CLE,L 3-6,35,32,3,6,5,0,0,1.0,3,1,0,2,15,0.188,0.229,0.281,0.51,9,0,0,0,1,0,
758,KCR,2025-04-07,1,,MIN,W 4-2,36,32,4,9,5,3,0,1.0,4,0,1,4,8,0.281,0.361,0.469,0.83,15,0,0,0,0,0,
759,KCR,2025-04-05,1,,BAL,L 1-8,35,31,1,5,4,0,0,1.0,1,0,0,3,6,0.161,0.257,0.258,0.515,8,1,1,0,0,0,
760,KCR,2025-03-29,1,,CLE,W 4-3,35,33,4,10,8,1,0,1.0,4,1,1,2,4,0.303,0.343,0.424,0.767,14,0,0,0,0,1,
761,KCR,2025-03-27,1,,CLE,L 4-7 (10),38,35,4,7,4,2,0,1.0,4,2,0,1,10,0.2,0.216,0.343,0.559,12,0,0,1,1,0,
762,LAD,2025-05-25,1,@,NYM,L 1-3,35,31,1,6,3,2,0,1.0,1,2,0,4,7,0.194,0.286,0.355,0.641,11,2,0,0,0,0,
763,LAD,2025-05-21,1,,ARI,W 3-1,30,29,3,5,4,0,0,1.0,3,0,0,1,9,0.172,0.2,0.276,0.476,8,0,0,0,0,0,
764,LAD,2025-05-18,1,,LAA,L 4-6,37,32,4,5,4,0,0,1.0,4,0,0,4,11,0.156,0.27,0.25,0.52,8,0,1,0,0,0,
765,LAD,2025-05-16,1,,LAA,L 2-6,34,29,2,7,5,1,0,1.0,2,0,0,5,7,0.241,0.353,0.379,0.732,11,5,0,0,0,0,
766,LAD,2025-05-08,1,@,ARI,L 3-5,38,35,3,9,7,1,0,1.0,3,0,0,3,9,0.257,0.316,0.371,0.687,13,1,0,0,0,0,
767,LAD,2025-05-07,1,@,MIA,W 10-1,43,37,10,12,9,0,2,1.0,10,0,1,6,11,0.324,0.419,0.514,0.932,19,0,0,0,0,1,
768,LAD,2025-05-04,1,@,ATL,L 3-4,36,34,3,7,3,3,0,1.0,3,1,0,2,12,0.206,0.25,0.382,0.632,13,0,0,0,0,0,
769,LAD,2025-05-02,1,@,ATL,W 2-1,32,28,2,4,3,0,0,1.0,2,0,0,3,11,0.143,0.219,0.25,0.469,7,2,0,0,1,0,
770,LAD,2025-04-28,1,,MIA,W 7-6 (10),45,37,7,12,10,1,0,1.0,7,3,0,7,8,0.324,0.432,0.432,0.864,16,2,0,1,0,0,
771,LAD,2025-04-19,1,@,TEX,L 3-4,33,32,3,6,3,2,0,1.0,3,0,1,1,10,0.188,0.212,0.344,0.556,11,0,0,0,0,0,
772,LAD,2025-04-18,1,@,TEX,W 3-0,34,30,3,5,4,0,0,1.0,3,0,1,3,8,0.167,0.235,0.267,0.502,8,0,0,0,1,1,
773,LAD,2025-04-15,1,,COL,W 6-2,42,32,6,10,7,2,0,1.0,5,1,1,8,5,0.313,0.476,0.469,0.945,15,1,2,0,0,0,
774,LAD,2025-04-11,1,,CHC,W 3-0,34,30,3,6,5,0,0,1.0,3,0,0,3,9,0.2,0.294,0.3,0.594,9,0,1,0,0,0,
775,LAD,2025-04-07,1,@,WSN,L 4-6,38,35,4,9,6,1,1,1.0,4,0,0,3,11,0.257,0.316,0.429,0.744,15,1,0,0,0,0,
776,LAD,2025-04-04,1,@,PHI,L 2-3,33,29,2,5,3,1,0,1.0,2,3,3,4,11,0.172,0.273,0.31,0.583,9,0,0,0,0,0,
777,LAD,2025-04-01,1,,ATL,W 3-1,31,29,3,5,4,0,0,1.0,3,2,0,0,7,0.172,0.226,0.276,0.502,8,0,2,0,0,0,
778,MIL,2025-05-28,1,,BOS,W 6-5 (10),43,36,6,8,5,2,0,1.0,6,1,0,5,5,0.222,0.31,0.361,0.671,13,0,0,1,1,1,
779,MIL,2025-05-27,1,,BOS,W 5-1 (10),40,34,5,7,4,2,0,1.0,5,2,0,4,8,0.206,0.325,0.353,0.678,12,1,2,0,0,0,
780,MIL,2025-05-26,1,,BOS,W 3-2,35,31,3,7,4,2,0,1.0,3,1,0,4,12,0.226,0.314,0.387,0.701,12,0,0,0,0,0,
781,MIL,2025-05-23,1,@,PIT,L 5-6 (10),46,40,5,11,10,0,0,1.0,5,2,1,6,16,0.275,0.37,0.35,0.72,14,0,0,0,0,0,
782,MIL,2025-05-21,1,,BAL,L 4-8 (11),42,39,4,7,5,1,0,1.0,4,2,0,3,8,0.179,0.238,0.282,0.52,11,0,0,0,0,0,
783,MIL,2025-05-07,1,,HOU,L 1-9,34,30,1,4,2,1,0,1.0,1,0,0,3,9,0.133,0.235,0.267,0.502,8,1,1,0,0,0,
784,MIL,2025-05-06,1,,HOU,W 4-3,34,29,4,6,2,3,0,1.0,4,2,0,4,10,0.207,0.303,0.414,0.717,12,0,0,1,0,0,
785,MIL,2025-05-05,1,,HOU,W 5-1,36,33,5,10,7,2,0,1.0,5,3,1,3,8,0.303,0.361,0.455,0.816,15,0,0,0,0,0,
786,MIL,2025-05-03,1,,CHC,L 2-6,31,30,2,4,2,1,0,1.0,2,0,0,1,7,0.133,0.161,0.267,0.428,8,1,0,0,0,0,
787,MIL,2025-04-29,1,@,CHW,W 7-2,45,33,7,8,7,0,0,1.0,7,3,1,10,9,0.242,0.444,0.333,0.778,11,1,2,0,0,2,
788,MIL,2025-04-26,1,@,STL,L 5-6,40,36,5,10,6,3,0,1.0,5,0,1,3,6,0.278,0.35,0.444,0.794,16,0,1,0,0,0,
789,MIL,2025-04-21,1,@,SFG,L 2-5,36,31,2,6,5,0,0,1.0,2,1,1,5,9,0.194,0.306,0.29,0.596,9,1,0,0,0,0,
790,MIL,2025-04-20,1,,ATH,W 14-1,46,37,14,17,14,2,0,1.0,9,9,1,7,3,0.459,0.543,0.595,1.138,22,1,1,0,1,0,
791,MIL,2025-04-15,1,,DET,W 5-0,39,33,5,9,6,1,1,1.0,5,4,0,5,5,0.273,0.359,0.455,0.814,15,0,0,0,1,0,
792,MIL,2025-04-13,1,@,ARI,L 2-5,38,32,2,6,5,0,0,1.0,2,2,0,4,11,0.188,0.316,0.281,0.597,9,1,2,0,0,0,
793,MIL,2025-04-12,1,@,ARI,L 4-5,33,31,4,6,4,1,0,1.0,3,0,1,2,6,0.194,0.242,0.323,0.565,10,1,0,0,0,0,
794,MIL,2025-04-04,1,,CIN,W 3-2,32,28,3,5,3,1,0,1.0,3,1,2,4,5,0.179,0.281,0.321,0.603,9,0,0,0,0,0,
795,MIL,2025-04-02,1,,KCR,W 3-2 (11),46,39,3,8,4,3,0,1.0,3,1,0,7,17,0.205,0.326,0.359,0.685,14,0,0,0,0,2,
796,MIL,2025-03-30,1,@,NYY,L 3-12,35,33,3,6,5,0,0,1.0,3,1,0,2,10,0.182,0.229,0.273,0.501,9,0,0,0,0,0,
797,MIL,2025-03-29,1,@,NYY,L 9-20,48,44,9,13,10,2,0,1.0,7,1,0,2,9,0.295,0.354,0.409,0.763,18,0,2,0,0,0,
798,MIL,2025-03-27,1,@,NYY,L 2-4,38,33,2,7,5,1,0,1.0,2,1,0,4,13,0.212,0.289,0.333,0.623,11,0,0,0,1,0,
799,MIN,2025-05-27,1,@,TBR,W 4-2,36,33,4,7,4,2,0,1.0,3,0,0,1,10,0.212,0.25,0.364,0.614,12,1,1,0,1,0,
800,MIN,2025-05-26,1,@,TBR,L 2-7,31,30,2,5,4,0,0,1.0,2,0,0,0,6,0.167,0.194,0.267,0.46,8,2,1,0,0,0,
