Rk,Team,Date,SO,Unnamed: 4,Opp,Result,IP,H,R,ER,UER,HR,BB,IBB,SO.1,HBP,BK,WP,BF,BR,Wind Speed,Temp,Unnamed: 6
1148,PIT,2025-04-14,7.0,,WSN,W 10-3,9.0,6.0,3.0,2.0,1.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,35.0,8.0,,,
1149,PIT,2025-04-13,7.0,@,CIN,L 0-4,8.0,6.0,4.0,4.0,0.0,0.0,3.0,0.0,7.0,0.0,0.0,0.0,33.0,9.0,,,
1150,PIT,2025-04-12,7.0,@,CIN,L 2-5,8.0,4.0,5.0,5.0,0.0,1.0,3.0,0.0,7.0,3.0,0.0,0.0,33.0,10.0,,,
1151,PIT,2025-04-11,7.0,@,CIN,L 3-5,8.0,4.0,5.0,3.0,2.0,1.0,6.0,0.0,7.0,0.0,0.0,2.0,32.0,10.0,,,
1152,PIT,2025-04-05,7.0,,NYY,L 4-10,9.0,14.0,10.0,10.0,0.0,2.0,2.0,0.0,7.0,2.0,0.0,0.0,43.0,18.0,,,
1153,PIT,2025-03-28,7.0,@,MIA,W 4-3,9.0,7.0,3.0,3.0,0.0,1.0,3.0,0.0,7.0,0.0,0.0,0.0,35.0,10.0,,,
1154,SDP,2025-05-22,7.0,@,TOR,L 6-7 (11),10.1,12.0,7.0,4.0,3.0,0.0,7.0,1.0,7.0,1.0,0.0,0.0,51.0,20.0,,,
1155,SDP,2025-05-21,7.0,@,TOR,L 0-14,8.0,14.0,14.0,8.0,6.0,2.0,3.0,0.0,7.0,2.0,0.0,0.0,46.0,19.0,,,
1156,SDP,2025-05-20,7.0,@,TOR,L 0-3,8.0,3.0,3.0,3.0,0.0,2.0,2.0,0.0,7.0,0.0,0.0,0.0,28.0,5.0,,,
1157,SDP,2025-05-14,7.0,,LAA,W 5-1,9.0,4.0,1.0,1.0,0.0,1.0,2.0,0.0,7.0,0.0,0.0,0.0,32.0,6.0,,,
1158,SDP,2025-05-10,7.0,@,COL,W 21-0,9.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0,7.0,0.0,0.0,0.0,32.0,7.0,,,
1159,SDP,2025-04-22,7.0,@,DET,W 2-0,9.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,7.0,0.0,0.0,0.0,32.0,5.0,,,
1160,SDP,2025-04-19,7.0,@,HOU,L 2-3,8.0,7.0,3.0,3.0,0.0,1.0,3.0,0.0,7.0,0.0,0.0,0.0,34.0,10.0,,,
1161,SDP,2025-04-08,7.0,@,ATH,L 4-10,8.0,13.0,10.0,10.0,0.0,1.0,3.0,0.0,7.0,0.0,0.0,1.0,39.0,16.0,,,
1162,SEA,2025-05-30,7.0,,MIN,L 6-12 (10),10.0,14.0,12.0,11.0,1.0,4.0,4.0,0.0,7.0,0.0,0.0,1.0,48.0,18.0,,,
1163,SEA,2025-05-06,7.0,@,ATH,W 5-3,9.0,10.0,3.0,3.0,0.0,0.0,4.0,0.0,7.0,1.0,0.0,1.0,40.0,15.0,,,
1164,SEA,2025-05-04,7.0,@,TEX,L 1-8,8.0,11.0,8.0,3.0,5.0,0.0,4.0,0.0,7.0,1.0,0.0,1.0,39.0,16.0,,,
1165,SEA,2025-04-27,7.0,,MIA,W 7-6,9.0,9.0,6.0,6.0,0.0,3.0,3.0,0.0,7.0,0.0,0.0,1.0,39.0,12.0,,,
1166,SEA,2025-04-26,7.0,,MIA,W 14-0,9.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,7.0,0.0,0.0,0.0,33.0,7.0,,,
1167,SEA,2025-04-20,7.0,@,TOR,W 8-3,9.0,11.0,3.0,3.0,0.0,0.0,4.0,0.0,7.0,1.0,0.0,0.0,42.0,16.0,,,
1168,SEA,2025-04-17,7.0,@,CIN,W 11-7 (10),10.0,10.0,7.0,7.0,0.0,2.0,6.0,0.0,7.0,0.0,0.0,0.0,44.0,16.0,,,
1169,SEA,2025-04-12,7.0,,TEX,W 9-2,9.0,9.0,2.0,2.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0,35.0,10.0,,,
1170,SEA,2025-03-29,7.0,,ATH,L 2-4,9.0,9.0,4.0,3.0,1.0,1.0,2.0,0.0,7.0,0.0,0.0,1.0,38.0,12.0,,,
1171,SFG,2025-05-19,7.0,,KCR,L 1-3,9.0,10.0,3.0,3.0,0.0,1.0,2.0,0.0,7.0,0.0,0.0,0.0,36.0,12.0,,,
1172,SFG,2025-05-16,7.0,,ATH,W 9-1,9.0,5.0,1.0,1.0,0.0,0.0,2.0,0.0,7.0,0.0,0.0,0.0,33.0,7.0,,,
1173,SFG,2025-05-07,7.0,@,CHC,W 3-1,9.0,4.0,1.0,1.0,0.0,0.0,3.0,0.0,7.0,0.0,0.0,0.0,33.0,7.0,,,
1174,SFG,2025-04-24,7.0,,MIL,W 6-5,9.0,9.0,5.0,3.0,2.0,0.0,6.0,0.0,7.0,0.0,0.0,2.0,40.0,15.0,,,
1175,SFG,2025-04-17,7.0,@,PHI,L 4-6,8.0,6.0,6.0,6.0,0.0,0.0,6.0,0.0,7.0,1.0,0.0,2.0,34.0,14.0,,,
1176,SFG,2025-04-01,7.0,@,HOU,W 3-1,9.0,7.0,1.0,1.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,1.0,31.0,7.0,,,
1177,STL,2025-05-30,7.0,@,TEX,L 1-11,8.0,15.0,11.0,10.0,1.0,2.0,3.0,0.0,7.0,1.0,0.0,1.0,42.0,20.0,,,
1178,STL,2025-05-25,7.0,,ARI,W 4-3,9.0,10.0,3.0,3.0,0.0,0.0,1.0,0.0,7.0,1.0,0.0,0.0,39.0,12.0,,,
1179,STL,2025-05-24,7.0,,ARI,W 6-5,9.0,12.0,5.0,5.0,0.0,1.0,1.0,0.0,7.0,1.0,0.0,0.0,40.0,14.0,,,
1180,STL,2025-05-21,7.0,,DET,L 1-5,9.0,7.0,5.0,5.0,0.0,0.0,6.0,0.0,7.0,2.0,0.0,0.0,40.0,15.0,,,
1181,STL,2025-05-04 (1),7.0,,NYM,W 6-5,9.0,10.0,5.0,5.0,0.0,0.0,8.0,0.0,7.0,0.0,0.0,1.0,44.0,18.0,,,
1182,STL,2025-05-01,7.0,@,CIN,L 1-9,8.0,9.0,9.0,8.0,1.0,2.0,4.0,0.0,7.0,1.0,0.0,1.0,39.0,15.0,,,
1183,STL,2025-04-27,7.0,,MIL,L 1-7,9.0,11.0,7.0,7.0,0.0,0.0,3.0,0.0,7.0,1.0,0.0,1.0,41.0,15.0,,,
1184,STL,2025-04-19,7.0,@,NYM,L 0-3,8.0,8.0,3.0,3.0,0.0,1.0,1.0,0.0,7.0,0.0,0.0,0.0,33.0,9.0,,,
1185,STL,2025-04-07,7.0,@,PIT,L 4-8,8.0,10.0,8.0,8.0,0.0,1.0,2.0,0.0,7.0,0.0,0.0,0.0,36.0,13.0,,,
1186,TBR,2025-05-29,7.0,@,HOU,W 13-3,9.0,8.0,3.0,3.0,0.0,2.0,0.0,0.0,7.0,0.0,0.0,0.0,35.0,9.0,,,
1187,TBR,2025-05-28,7.0,,MIN,W 5-0,9.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,1.0,0.0,0.0,34.0,8.0,,,
1188,TBR,2025-05-25,7.0,,TOR,W 13-0,9.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0,30.0,5.0,,,
1189,TBR,2025-05-14,7.0,@,TOR,L 1-3,8.0,8.0,3.0,3.0,0.0,1.0,1.0,0.0,7.0,0.0,0.0,0.0,33.0,10.0,,,
1190,TBR,2025-05-11,7.0,,MIL,L 2-4,9.0,7.0,4.0,4.0,0.0,2.0,3.0,0.0,7.0,0.0,0.0,0.0,37.0,10.0,,,
1191,TBR,2025-05-10,7.0,,MIL,W 3-2,9.0,4.0,2.0,2.0,0.0,2.0,2.0,0.0,7.0,0.0,0.0,0.0,34.0,8.0,,,
1192,TBR,2025-04-30,7.0,,KCR,L 0-3,9.0,11.0,3.0,3.0,0.0,1.0,1.0,0.0,7.0,0.0,0.0,0.0,37.0,12.0,,,
1193,TBR,2025-04-24,7.0,@,ARI,W 7-4 (10),10.0,6.0,4.0,4.0,0.0,1.0,3.0,0.0,7.0,1.0,0.0,0.0,38.0,10.0,,,
1194,TBR,2025-04-16,7.0,,BOS,L 0-1,9.0,5.0,1.0,1.0,0.0,1.0,3.0,1.0,7.0,0.0,0.0,0.0,34.0,8.0,,,
1195,TBR,2025-04-08,7.0,,LAA,L 3-4,9.0,6.0,4.0,4.0,0.0,1.0,6.0,1.0,7.0,0.0,0.0,0.0,39.0,12.0,,,
1196,TEX,2025-05-22,7.0,@,NYY,L 0-1,8.0,5.0,1.0,1.0,0.0,1.0,1.0,0.0,7.0,0.0,0.0,0.0,31.0,6.0,,,
1197,TEX,2025-05-15,7.0,,HOU,W 1-0,9.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0,7.0,0.0,0.0,0.0,34.0,7.0,,,
1198,TEX,2025-05-12,7.0,,COL,W 2-1,9.0,6.0,1.0,1.0,0.0,0.0,3.0,0.0,7.0,0.0,1.0,0.0,34.0,9.0,,,
1199,TEX,2025-05-08,7.0,@,BOS,L 0-5,8.0,6.0,5.0,5.0,0.0,1.0,4.0,0.0,7.0,1.0,1.0,1.0,35.0,11.0,,,
1200,TEX,2025-04-23,7.0,@,ATH,L 2-5,8.0,10.0,5.0,5.0,0.0,1.0,4.0,0.0,7.0,0.0,0.0,1.0,37.0,14.0,,,
1201,TEX,2025-04-13,7.0,@,SEA,L 1-3,8.0,6.0,3.0,2.0,1.0,1.0,0.0,0.0,7.0,2.0,0.0,0.0,32.0,9.0,,,
1202,TEX,2025-04-12,7.0,@,SEA,L 2-9,8.0,11.0,9.0,8.0,1.0,1.0,4.0,0.0,7.0,1.0,0.0,0.0,37.0,16.0,,,
1203,TEX,2025-04-07,7.0,@,CHC,L 0-7,8.0,10.0,7.0,7.0,0.0,0.0,3.0,0.0,7.0,2.0,0.0,0.0,38.0,15.0,,,
1204,TEX,2025-03-28,7.0,,BOS,W 4-1,9.0,8.0,1.0,1.0,0.0,0.0,2.0,0.0,7.0,0.0,0.0,0.0,36.0,10.0,,,
1205,TOR,2025-05-23,7.0,@,TBR,L 1-3,8.0,8.0,3.0,3.0,0.0,2.0,2.0,0.0,7.0,0.0,0.0,0.0,33.0,10.0,,,
1206,TOR,2025-05-17,7.0,,DET,W 2-1,9.0,4.0,1.0,1.0,0.0,1.0,2.0,0.0,7.0,0.0,0.0,0.0,31.0,6.0,,,
1207,TOR,2025-05-11,7.0,@,SEA,W 9-1,9.0,4.0,1.0,1.0,0.0,1.0,2.0,0.0,7.0,0.0,0.0,0.0,30.0,6.0,,,
1208,TOR,2025-04-27 (2),7.0,@,NYY,L 1-5,8.0,9.0,5.0,5.0,0.0,3.0,2.0,0.0,7.0,0.0,0.0,0.0,36.0,13.0,,,
1209,TOR,2025-04-18,7.0,,SEA,W 3-1,9.0,5.0,1.0,1.0,0.0,1.0,2.0,0.0,7.0,2.0,0.0,0.0,32.0,9.0,,,
1210,TOR,2025-04-02,7.0,,WSN,W 4-2,9.0,5.0,2.0,2.0,0.0,1.0,2.0,0.0,7.0,0.0,0.0,0.0,33.0,7.0,,,
1211,WSN,2025-05-17,7.0,@,BAL,W 10-6,9.0,10.0,6.0,6.0,0.0,1.0,1.0,0.0,7.0,0.0,0.0,1.0,39.0,12.0,,,
1212,WSN,2025-05-15,7.0,@,ATL,L 2-5,8.0,9.0,5.0,4.0,1.0,0.0,1.0,0.0,7.0,1.0,0.0,0.0,36.0,12.0,,,
1213,WSN,2025-05-01,7.0,@,PHI,W 4-2,9.0,9.0,2.0,2.0,0.0,0.0,2.0,0.0,7.0,0.0,0.0,0.0,36.0,11.0,,,
1214,WSN,2025-04-01,7.0,@,TOR,L 3-5,8.0,12.0,5.0,3.0,2.0,0.0,2.0,0.0,7.0,1.0,0.0,0.0,38.0,15.0,,,
1215,LAA,2025-05-24,6.0,,MIA,L 2-6,9.0,11.0,6.0,6.0,0.0,1.0,7.0,0.0,6.0,0.0,0.0,0.0,44.0,19.0,,,
1216,LAA,2025-05-20,6.0,@,ATH,W 7-5,9.0,12.0,5.0,5.0,0.0,2.0,0.0,0.0,6.0,1.0,0.0,0.0,39.0,13.0,,,
1217,LAA,2025-05-19,6.0,@,ATH,W 4-3,9.0,7.0,3.0,3.0,0.0,0.0,5.0,0.0,6.0,2.0,0.0,0.0,39.0,14.0,,,
1218,LAA,2025-05-12,6.0,@,SDP,W 9-5,9.0,9.0,5.0,3.0,2.0,1.0,2.0,0.0,6.0,0.0,0.0,0.0,37.0,12.0,,,
1219,LAA,2025-04-30,6.0,@,SEA,L 3-9,8.0,12.0,9.0,8.0,1.0,1.0,3.0,0.0,6.0,0.0,0.0,1.0,39.0,16.0,,,
1220,LAA,2025-04-29,6.0,@,SEA,L 3-5,8.0,7.0,5.0,5.0,0.0,2.0,6.0,0.0,6.0,0.0,0.0,0.0,35.0,13.0,,,
1221,LAA,2025-04-25,6.0,@,MIN,L 4-11,8.0,8.0,11.0,11.0,0.0,2.0,8.0,0.0,6.0,2.0,0.0,1.0,40.0,18.0,,,
1222,LAA,2025-04-22,6.0,,PIT,L 3-9,9.0,18.0,9.0,9.0,0.0,1.0,7.0,0.0,6.0,0.0,0.0,0.0,49.0,26.0,,,
1223,LAA,2025-03-30,6.0,@,CHW,W 3-2,9.0,7.0,2.0,2.0,0.0,1.0,2.0,0.0,6.0,0.0,0.0,1.0,34.0,9.0,,,
1224,LAA,2025-03-27,6.0,@,CHW,L 1-8,8.0,9.0,8.0,8.0,0.0,3.0,2.0,0.0,6.0,0.0,0.0,0.0,35.0,11.0,,,
1225,ARI,2025-05-13,6.0,@,SFG,L 6-10,8.0,13.0,10.0,10.0,0.0,3.0,6.0,1.0,6.0,0.0,0.0,1.0,43.0,20.0,,,
1226,ARI,2025-05-10,6.0,,LAD,W 3-0,9.0,5.0,0.0,0.0,0.0,0.0,2.0,1.0,6.0,0.0,1.0,0.0,33.0,7.0,,,
1227,ARI,2025-05-03,6.0,@,PHI,L 2-7,8.0,11.0,7.0,6.0,1.0,2.0,2.0,1.0,6.0,2.0,0.0,0.0,40.0,16.0,,,
1228,ARI,2025-04-30,6.0,@,NYM,W 4-3,9.0,7.0,3.0,3.0,0.0,2.0,9.0,1.0,6.0,1.0,1.0,0.0,43.0,17.0,,,
1229,ARI,2025-04-22,6.0,,TBR,W 5-1,9.0,6.0,1.0,1.0,0.0,0.0,2.0,0.0,6.0,1.0,0.0,0.0,33.0,9.0,,,
1230,ARI,2025-04-12,6.0,,MIL,W 5-4,9.0,6.0,4.0,4.0,0.0,1.0,2.0,0.0,6.0,0.0,0.0,0.0,33.0,8.0,,,
1231,ARI,2025-04-08,6.0,,BAL,W 4-3,9.0,4.0,3.0,2.0,1.0,0.0,2.0,0.0,6.0,3.0,0.0,0.0,34.0,10.0,,,
1232,ARI,2025-04-07,6.0,,BAL,L 1-5,9.0,7.0,5.0,5.0,0.0,1.0,5.0,0.0,6.0,0.0,0.0,0.0,38.0,12.0,,,
1233,ARI,2025-04-04,6.0,@,WSN,W 6-4,9.0,8.0,4.0,4.0,0.0,3.0,0.0,0.0,6.0,0.0,0.0,0.0,34.0,8.0,,,
1234,ATL,2025-05-24,6.0,,SDP,W 7-1,9.0,6.0,1.0,1.0,0.0,0.0,4.0,0.0,6.0,1.0,0.0,0.0,38.0,11.0,,,
1235,ATL,2025-05-22,6.0,@,WSN,L 7-8 (10),9.1,12.0,8.0,7.0,1.0,0.0,4.0,0.0,6.0,1.0,0.0,0.0,45.0,17.0,,,
1236,ATL,2025-05-17,6.0,@,BOS,L 6-7,8.0,10.0,7.0,7.0,0.0,2.0,4.0,0.0,6.0,0.0,0.0,0.0,38.0,15.0,,,
1237,ATL,2025-05-15,6.0,,WSN,W 5-2,9.0,6.0,2.0,1.0,1.0,1.0,3.0,0.0,6.0,1.0,0.0,1.0,35.0,11.0,,,
1238,ATL,2025-05-14,6.0,,WSN,L 4-5,9.0,11.0,5.0,3.0,2.0,0.0,2.0,0.0,6.0,1.0,0.0,0.0,37.0,14.0,,,
1239,ATL,2025-05-05,6.0,,CIN,W 4-0,9.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,6.0,0.0,0.0,0.0,32.0,6.0,,,
1240,ATL,2025-04-21,6.0,,STL,W 7-6,9.0,11.0,6.0,5.0,1.0,1.0,2.0,0.0,6.0,0.0,0.0,0.0,40.0,14.0,,,
1241,ATL,2025-04-14,6.0,@,TOR,W 8-4,9.0,5.0,4.0,4.0,0.0,1.0,2.0,0.0,6.0,0.0,0.0,0.0,33.0,7.0,,,
1242,ATL,2025-04-11,6.0,@,TBR,L 3-6,8.0,11.0,6.0,6.0,0.0,2.0,1.0,0.0,6.0,0.0,0.0,1.0,35.0,12.0,,,
1243,BAL,2025-05-20,6.0,@,MIL,L 2-5,8.0,7.0,5.0,5.0,0.0,3.0,7.0,0.0,6.0,0.0,0.0,0.0,38.0,14.0,,,
1244,BAL,2025-05-07,6.0,@,MIN,L 2-5,8.0,8.0,5.0,5.0,0.0,2.0,2.0,0.0,6.0,1.0,0.0,0.0,33.0,11.0,,,
1245,BAL,2025-05-04,6.0,,KCR,L 6-11,9.0,17.0,11.0,11.0,0.0,7.0,1.0,0.0,6.0,0.0,0.0,0.0,44.0,18.0,,,
1246,BAL,2025-05-03,6.0,,KCR,L 0-4,9.0,8.0,4.0,4.0,0.0,3.0,3.0,0.0,6.0,0.0,0.0,0.0,37.0,11.0,,,
1247,BAL,2025-04-24,6.0,@,WSN,W 2-1,9.0,5.0,1.0,1.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,1.0,33.0,7.0,,,
1248,BAL,2025-04-20,6.0,,CIN,L 2-24,9.0,25.0,24.0,24.0,0.0,3.0,11.0,0.0,6.0,2.0,0.0,0.0,64.0,38.0,,,
1249,BAL,2025-04-05,6.0,@,KCR,W 8-1,9.0,5.0,1.0,1.0,0.0,1.0,3.0,0.0,6.0,1.0,0.0,1.0,35.0,9.0,,,
1250,BAL,2025-03-30,6.0,@,TOR,L 1-3,8.0,7.0,3.0,3.0,0.0,1.0,2.0,0.0,6.0,0.0,0.0,0.0,34.0,10.0,,,
1251,BOS,2025-05-01,6.0,@,TOR,L 2-4,8.0,7.0,4.0,4.0,0.0,2.0,1.0,0.0,6.0,1.0,0.0,0.0,32.0,9.0,,,
1252,BOS,2025-04-18,6.0,,CHW,W 10-3,9.0,6.0,3.0,2.0,1.0,1.0,1.0,0.0,6.0,0.0,0.0,0.0,36.0,9.0,,,
1253,BOS,2025-04-06 (2),6.0,,STL,W 18-7,9.0,12.0,7.0,5.0,2.0,1.0,3.0,0.0,6.0,1.0,0.0,0.0,43.0,17.0,,,
1254,CHC,2025-05-23,6.0,@,CIN,W 13-6,9.0,13.0,6.0,6.0,0.0,0.0,5.0,0.0,6.0,0.0,0.0,1.0,44.0,19.0,,,
1255,CHC,2025-05-18,6.0,,CHW,W 6-2,9.0,8.0,2.0,2.0,0.0,1.0,2.0,0.0,6.0,1.0,0.0,0.0,35.0,11.0,,,
1256,CHC,2025-04-29,6.0,@,PIT,W 9-0,9.0,7.0,0.0,0.0,0.0,0.0,3.0,0.0,6.0,0.0,0.0,0.0,36.0,10.0,,,
1257,CHC,2025-04-14,6.0,@,SDP,L 4-10,8.0,12.0,10.0,10.0,0.0,3.0,7.0,1.0,6.0,0.0,0.0,1.0,43.0,19.0,,,
1258,CHC,2025-04-04,6.0,,SDP,W 3-1,9.0,6.0,1.0,1.0,0.0,1.0,1.0,0.0,6.0,0.0,0.0,0.0,34.0,7.0,,,
1259,CHC,2025-04-01,6.0,@,ATH,W 7-4,9.0,8.0,4.0,4.0,0.0,2.0,2.0,0.0,6.0,0.0,0.0,0.0,35.0,10.0,,,
1260,CHC,2025-03-31,6.0,@,ATH,W 18-3,9.0,10.0,3.0,3.0,0.0,1.0,2.0,0.0,6.0,0.0,0.0,0.0,38.0,12.0,,,
1261,CHC,2025-03-30,6.0,@,ARI,L 6-10,8.0,14.0,10.0,10.0,0.0,1.0,9.0,1.0,6.0,0.0,0.0,0.0,46.0,23.0,,,
1262,CHW,2025-05-27,6.0,@,NYM,L 4-6,8.0,12.0,6.0,6.0,0.0,2.0,1.0,0.0,6.0,1.0,0.0,0.0,38.0,14.0,,,
1263,CHW,2025-05-20,6.0,,SEA,W 1-0,9.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,6.0,1.0,0.0,0.0,34.0,10.0,,,
1264,CHW,2025-05-18,6.0,@,CHC,L 2-6,8.0,10.0,6.0,5.0,1.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,36.0,12.0,,,
1265,CHW,2025-05-14,6.0,@,CIN,W 4-2,9.0,9.0,2.0,2.0,0.0,1.0,1.0,0.0,6.0,0.0,0.0,0.0,36.0,10.0,,,
1266,CHW,2025-05-02,6.0,,HOU,W 7-3,9.0,10.0,3.0,3.0,0.0,1.0,1.0,0.0,6.0,0.0,0.0,0.0,38.0,12.0,,,
1267,CHW,2025-04-26,6.0,@,ATH,W 10-3,9.0,6.0,3.0,3.0,0.0,1.0,3.0,0.0,6.0,0.0,0.0,0.0,35.0,9.0,,,
1268,CHW,2025-04-18,6.0,@,BOS,L 3-10,8.0,11.0,10.0,10.0,0.0,4.0,4.0,0.0,6.0,0.0,0.0,0.0,39.0,15.0,,,
1269,CHW,2025-04-10,6.0,@,CLE,L 1-6,8.0,10.0,6.0,6.0,0.0,2.0,3.0,0.0,6.0,0.0,1.0,0.0,37.0,14.0,,,
1270,CHW,2025-03-30,6.0,,LAA,L 2-3,9.0,6.0,3.0,1.0,2.0,1.0,2.0,0.0,6.0,1.0,0.0,0.0,34.0,10.0,,,
1271,CIN,2025-05-17,6.0,,CLE,W 4-1,9.0,8.0,1.0,1.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,32.0,8.0,,,
1272,CIN,2025-05-15,6.0,,CHW,W 7-1,9.0,4.0,1.0,1.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,32.0,5.0,,,
1273,CIN,2025-04-22,6.0,@,MIA,L 3-4,8.0,9.0,4.0,3.0,1.0,0.0,5.0,1.0,6.0,0.0,0.0,2.0,36.0,14.0,,,
1274,CIN,2025-04-01,6.0,,TEX,L 0-1,9.0,4.0,1.0,1.0,0.0,1.0,4.0,0.0,6.0,1.0,0.0,0.0,36.0,10.0,,,
1275,CLE,2025-05-07,6.0,@,WSN,W 8-6,9.0,13.0,6.0,6.0,0.0,0.0,7.0,0.0,6.0,2.0,0.0,0.0,48.0,22.0,,,
1276,CLE,2025-03-30,6.0,@,KCR,W 6-2,9.0,5.0,2.0,0.0,2.0,0.0,4.0,0.0,6.0,2.0,0.0,0.0,38.0,12.0,,,
1277,COL,2025-05-13,6.0,@,TEX,L 1-4,8.0,8.0,4.0,4.0,0.0,2.0,3.0,0.0,6.0,1.0,0.0,1.0,36.0,12.0,,,
1278,COL,2025-04-27,6.0,,CIN,L 1-8,9.0,14.0,8.0,8.0,0.0,0.0,4.0,0.0,6.0,0.0,1.0,1.0,43.0,18.0,,,
1279,COL,2025-04-24 (1),6.0,@,KCR,L 4-7,8.0,13.0,7.0,7.0,0.0,0.0,4.0,0.0,6.0,2.0,0.0,0.0,42.0,19.0,,,
1280,COL,2025-04-11,6.0,@,SDP,L 0-8,8.0,10.0,8.0,7.0,1.0,2.0,2.0,0.0,6.0,0.0,0.0,0.0,36.0,12.0,,,
1281,COL,2025-04-09,6.0,,MIL,L 2-17,9.0,13.0,17.0,11.0,6.0,3.0,5.0,0.0,6.0,0.0,0.0,0.0,46.0,19.0,,,
1282,COL,2025-04-05,6.0,,ATH,L 4-7,9.0,11.0,7.0,6.0,1.0,2.0,7.0,0.0,6.0,0.0,0.0,2.0,41.0,18.0,,,
1283,DET,2025-05-01,6.0,@,LAA,W 10-4,9.0,8.0,4.0,4.0,0.0,2.0,2.0,0.0,6.0,0.0,0.0,0.0,35.0,10.0,,,
1284,DET,2025-03-27,6.0,@,LAD,L 4-5,8.0,7.0,5.0,5.0,0.0,3.0,1.0,0.0,6.0,0.0,0.0,0.0,32.0,8.0,,,
1285,MIA,2025-05-17,6.0,,TBR,L 0-4,9.0,10.0,4.0,4.0,0.0,0.0,2.0,0.0,6.0,1.0,0.0,1.0,39.0,13.0,,,
1286,MIA,2025-05-10,6.0,@,CHW,W 3-1,9.0,4.0,1.0,1.0,0.0,1.0,2.0,0.0,6.0,0.0,0.0,0.0,32.0,6.0,,,
1287,MIA,2025-04-26,6.0,@,SEA,L 0-14,8.0,15.0,14.0,14.0,0.0,4.0,7.0,0.0,6.0,1.0,0.0,0.0,46.0,23.0,,,
1288,MIA,2025-04-25,6.0,@,SEA,W 8-4,9.0,7.0,4.0,4.0,0.0,2.0,2.0,0.0,6.0,0.0,0.0,0.0,35.0,9.0,,,
1289,MIA,2025-04-20,6.0,@,PHI,W 7-5 (10),10.0,10.0,5.0,5.0,0.0,0.0,3.0,0.0,6.0,2.0,0.0,1.0,44.0,15.0,,,
1290,MIA,2025-04-18,6.0,@,PHI,L 2-7,8.0,9.0,7.0,7.0,0.0,2.0,4.0,0.0,6.0,0.0,0.0,2.0,37.0,13.0,,,
1291,MIA,2025-04-01,6.0,,NYM,W 4-2,9.0,5.0,2.0,2.0,0.0,1.0,1.0,0.0,6.0,0.0,0.0,0.0,33.0,6.0,,,
1292,MIA,2025-03-28,6.0,,PIT,L 3-4,9.0,7.0,4.0,3.0,1.0,1.0,5.0,0.0,6.0,0.0,0.0,0.0,39.0,14.0,,,
1293,HOU,2025-04-19,6.0,,SDP,W 3-2,9.0,7.0,2.0,2.0,0.0,1.0,2.0,0.0,6.0,0.0,0.0,0.0,36.0,9.0,,,
1294,HOU,2025-04-09,6.0,@,SEA,L 6-7,8.2,7.0,7.0,7.0,0.0,1.0,6.0,0.0,6.0,0.0,0.0,0.0,40.0,13.0,,,
1295,HOU,2025-04-07,6.0,@,SEA,L 3-4,8.0,4.0,4.0,4.0,0.0,1.0,2.0,0.0,6.0,0.0,0.0,0.0,30.0,6.0,,,
1296,KCR,2025-05-14,6.0,@,HOU,L 3-4,8.0,8.0,4.0,4.0,0.0,1.0,2.0,0.0,6.0,0.0,0.0,0.0,31.0,10.0,,,
1297,KCR,2025-05-04,6.0,@,BAL,W 11-6,9.0,11.0,6.0,6.0,0.0,4.0,2.0,0.0,6.0,1.0,0.0,1.0,40.0,14.0,,,
1298,KCR,2025-04-17,6.0,@,DET,L 1-6,8.0,12.0,6.0,6.0,0.0,0.0,5.0,0.0,6.0,0.0,0.0,1.0,41.0,17.0,,,
1299,KCR,2025-04-14,6.0,@,NYY,L 1-4,8.0,9.0,4.0,4.0,0.0,4.0,2.0,0.0,6.0,0.0,0.0,0.0,34.0,11.0,,,
1300,KCR,2025-04-11,6.0,@,CLE,L 0-7,8.0,11.0,7.0,4.0,3.0,1.0,4.0,0.0,6.0,1.0,0.0,0.0,40.0,18.0,,,
1301,KCR,2025-03-30,6.0,,CLE,L 2-6,9.0,11.0,6.0,6.0,0.0,3.0,6.0,0.0,6.0,0.0,0.0,0.0,42.0,17.0,,,
1302,LAD,2025-05-30,6.0,,NYY,W 8-5,9.0,9.0,5.0,5.0,0.0,4.0,4.0,0.0,6.0,1.0,0.0,0.0,40.0,14.0,,,
1303,LAD,2025-05-17,6.0,,LAA,L 9-11,9.0,13.0,11.0,11.0,0.0,3.0,5.0,0.0,6.0,0.0,0.0,0.0,45.0,19.0,,,
